sample_id,text_type,label,attack_percentage,snr
641,mixed_text,1,0.1,1.3463287290102022
642,human_baseline,0,0.1,0.9176683794038588
643,original_ai,1,0.1,1.814912598699779
644,translated,1,0.1,1.9358451883463408
645,substituted,1,0.1,1.310631397266823
646,paraphrased,1,0.1,1.0133771752171874
647,mixed_text,1,0.1,1.5297356028850122
648,human_baseline,0,0.1,1.333013263138126
649,original_ai,1,0.1,1.5154060714729989
650,translated,1,0.1,1.3942599407957053
651,substituted,1,0.1,0.9962158633245772
652,paraphrased,1,0.1,1.2939874580470814
653,mixed_text,1,0.1,1.5926143197442575
654,human_baseline,0,0.1,0.8776672328939416
655,original_ai,1,0.1,1.2341192558674607
656,translated,1,0.1,0.9902619202895871
657,substituted,1,0.1,1.2507805142960289
658,paraphrased,1,0.1,1.16330678166629
659,mixed_text,1,0.1,1.5635670892557474
660,human_baseline,0,0.1,1.0273744653372143
661,original_ai,1,0.1,1.8860693817612963
662,translated,1,0.1,1.941798266798276
663,substituted,1,0.1,2.005456311055898
664,paraphrased,1,0.1,1.3156333308276529
665,mixed_text,1,0.1,1.6171925288362836
666,human_baseline,0,0.1,1.070838224468217
667,original_ai,1,0.1,1.5438103914166648
668,translated,1,0.1,1.5436191221650215
669,substituted,1,0.1,1.4181558185514482
670,paraphrased,1,0.1,1.4939115304575703
671,mixed_text,1,0.1,1.2804309769146416
672,human_baseline,0,0.1,1.1604722086134718
673,original_ai,1,0.1,1.8050470102987288
674,translated,1,0.1,1.456472709890718
675,substituted,1,0.1,1.2722143595020778
676,paraphrased,1,0.1,1.6825964454133917
677,mixed_text,1,0.1,1.586665371236543
678,human_baseline,0,0.1,0.706956504497593
679,original_ai,1,0.1,1.167370430404955
680,translated,1,0.1,1.0881903822924268
681,substituted,1,0.1,1.1854769761221269
682,paraphrased,1,0.1,1.5825490536285087
683,mixed_text,1,0.1,1.2826404846931594
684,human_baseline,0,0.1,1.1229983706536355
685,original_ai,1,0.1,2.086933649816249
686,translated,1,0.1,1.4206974207719931
687,substituted,1,0.1,2.129019401753741
688,paraphrased,1,0.1,1.635996101780506
689,mixed_text,1,0.1,1.3247529229742654
690,human_baseline,0,0.1,0.8040322505626494
691,original_ai,1,0.1,2.999125925406085
692,translated,1,0.1,2.0820251398233074
693,substituted,1,0.1,1.3185606985204592
694,paraphrased,1,0.1,1.8222841430656815
695,mixed_text,1,0.1,2.1675984575945804
696,human_baseline,0,0.1,1.1313591147497482
697,original_ai,1,0.1,2.157291437157301
698,translated,1,0.1,1.4342005171923606
699,substituted,1,0.1,1.8581465209770975
700,paraphrased,1,0.1,1.454927970908125
701,mixed_text,1,0.1,1.5236616370175584
702,human_baseline,0,0.1,1.3534684747726815
703,original_ai,1,0.1,1.025345048666503
704,translated,1,0.1,1.5668080232894466
705,substituted,1,0.1,0.982428603660954
706,paraphrased,1,0.1,1.5060321743812453
707,mixed_text,1,0.1,1.3335558098900495
708,human_baseline,0,0.1,1.1747279108754771
709,original_ai,1,0.1,2.609913839288214
710,translated,1,0.1,2.459049399580012
711,substituted,1,0.1,1.9617750436598655
712,paraphrased,1,0.1,1.631378351977013
713,mixed_text,1,0.1,1.6599942691654117
714,human_baseline,0,0.1,0.8219926225965843
715,original_ai,1,0.1,1.8530332275923012
716,translated,1,0.1,1.600518148968613
717,substituted,1,0.1,1.2635939470706226
718,paraphrased,1,0.1,1.5291121242389778
719,mixed_text,1,0.1,1.358593750890471
720,human_baseline,0,0.1,1.0349913611735737
721,original_ai,1,0.1,1.4159220233611614
722,translated,1,0.1,1.3850868140178374
723,substituted,1,0.1,1.2803791738703636
724,paraphrased,1,0.1,1.3228837791203705
725,mixed_text,1,0.1,1.4051784428027247
726,human_baseline,0,0.1,0.870333296436713
727,original_ai,1,0.1,1.88337453084714
728,translated,1,0.1,1.561627201898101
729,substituted,1,0.1,1.5505019090246803
730,paraphrased,1,0.1,1.06715503230716
731,mixed_text,1,0.1,1.9718500068102467
732,human_baseline,0,0.1,0.843348347805913
733,original_ai,1,0.1,2.656998263211148
734,translated,1,0.1,2.3614976086448274
735,substituted,1,0.1,1.5283916489649192
736,paraphrased,1,0.1,2.298274717352285
737,mixed_text,1,0.1,2.394054228940044
738,human_baseline,0,0.1,0.788144822582785
739,original_ai,1,0.1,1.7941644545418398
740,translated,1,0.1,1.637537827790047
741,substituted,1,0.1,1.7586664445745186
742,paraphrased,1,0.1,1.3816511443321102
743,mixed_text,1,0.1,1.724645722726586
744,human_baseline,0,0.1,0.9476094384336328
745,original_ai,1,0.1,1.292917394050517
746,translated,1,0.1,1.2400259544983556
747,substituted,1,0.1,1.1273423674365597
748,paraphrased,1,0.1,1.136569714592336
749,mixed_text,1,0.1,1.1667975867817966
750,human_baseline,0,0.1,0.7972850994818576
751,original_ai,1,0.1,1.951449626424035
752,translated,1,0.1,1.5321942819403591
753,substituted,1,0.1,1.6293082964299102
754,paraphrased,1,0.1,1.5730702098973832
755,mixed_text,1,0.1,1.7663726489093
756,human_baseline,0,0.1,1.0308346726936302
757,original_ai,1,0.1,2.118546603611939
758,translated,1,0.1,1.802015872590356
759,substituted,1,0.1,1.5106446933108495
760,paraphrased,1,0.1,1.2017913345566762
761,mixed_text,1,0.1,2.64365846247175
762,human_baseline,0,0.1,0.947602232381356
763,original_ai,1,0.1,1.377269862919775
764,translated,1,0.1,1.4625730735428153
765,substituted,1,0.1,1.1419661546983466
766,paraphrased,1,0.1,1.172432055611147
767,mixed_text,1,0.1,1.286441340223523
768,human_baseline,0,0.1,0.9589994388422638
769,original_ai,1,0.1,1.6650675950639475
770,translated,1,0.1,1.3021462059140745
771,substituted,1,0.1,1.1696857754026178
772,paraphrased,1,0.1,1.2310931342957772
773,mixed_text,1,0.1,1.52221340708728
774,human_baseline,0,0.1,0.8370826314675212
775,original_ai,1,0.1,2.253869783238267
776,translated,1,0.1,1.71417631945069
777,substituted,1,0.1,1.970839049628732
778,paraphrased,1,0.1,1.855506749361317
779,mixed_text,1,0.1,1.3448652201302536
780,human_baseline,0,0.1,0.7142749569799667
781,original_ai,1,0.1,2.348554715570838
782,translated,1,0.1,1.4077917164990512
783,substituted,1,0.1,0.9653312731681064
784,paraphrased,1,0.1,1.2340773539249643
785,mixed_text,1,0.1,2.410637289095571
786,human_baseline,0,0.1,0.8984932641473206
787,original_ai,1,0.1,1.2607828790859306
788,translated,1,0.1,1.2164476336201555
789,substituted,1,0.1,0.9841187485769164
790,paraphrased,1,0.1,0.949569089739701
791,mixed_text,1,0.1,1.13583903978797
792,human_baseline,0,0.1,1.3422881024034603
793,original_ai,1,0.1,2.6162996770722904
794,translated,1,0.1,2.33504946451104
795,substituted,1,0.1,2.0344215965333445
796,paraphrased,1,0.1,1.459663413879466
797,mixed_text,1,0.1,1.3534254660458904
798,human_baseline,0,0.1,0.8280021902927615
799,original_ai,1,0.1,1.7557242609797328
800,translated,1,0.1,1.3329555330436185
801,substituted,1,0.1,1.4338291006646378
802,paraphrased,1,0.1,1.1278407882616663
803,mixed_text,1,0.1,2.0070478441626234
804,human_baseline,0,0.1,1.164460425045439
805,original_ai,1,0.1,1.5424368740416408
806,translated,1,0.1,1.5326806120495344
807,substituted,1,0.1,1.6814072255591492
808,paraphrased,1,0.1,0.8354515724523985
809,mixed_text,1,0.1,2.2119668877894223
810,human_baseline,0,0.1,0.9462482606176787
811,original_ai,1,0.1,2.062271313029004
812,translated,1,0.1,1.56504393374256
813,substituted,1,0.1,1.635182763618127
814,paraphrased,1,0.1,1.203187262981593
815,mixed_text,1,0.1,1.33319194356549
816,human_baseline,0,0.1,1.5243948408890495
817,original_ai,1,0.1,1.459329026226048
818,translated,1,0.1,2.041828806239004
819,substituted,1,0.1,1.5791486943481767
820,paraphrased,1,0.1,1.1204376994680476
821,mixed_text,1,0.1,1.5657780374111574
822,human_baseline,0,0.1,0.9704067145697448
823,original_ai,1,0.1,2.8221871948901134
824,translated,1,0.1,2.645890700411681
825,substituted,1,0.1,1.7569156951579274
826,paraphrased,1,0.1,1.8447412265844283
827,mixed_text,1,0.1,1.1510713816249594
828,human_baseline,0,0.1,1.0561476691966878
829,original_ai,1,0.1,1.6155118678192
830,translated,1,0.1,1.302870066962235
831,substituted,1,0.1,1.1464701237664965
832,paraphrased,1,0.1,1.1974513145961247
833,mixed_text,1,0.1,0.9839887184250952
834,human_baseline,0,0.1,0.6907041239488784
835,original_ai,1,0.1,1.116684953068363
836,translated,1,0.1,0.9866502031487476
837,substituted,1,0.1,1.1937159633025751
838,paraphrased,1,0.1,0.9138278711475138
839,mixed_text,1,0.1,1.5334679823064468
840,human_baseline,0,0.1,1.0607103119220866
841,original_ai,1,0.1,2.4480501124242267
842,translated,1,0.1,2.1288749487793512
843,substituted,1,0.1,1.4965100289403213
844,paraphrased,1,0.1,0.8048165310518351
845,mixed_text,1,0.1,2.265975525346332
846,human_baseline,0,0.1,1.0598198782959476
847,original_ai,1,0.1,1.6856277097973489
848,translated,1,0.1,1.966951778707312
849,substituted,1,0.1,1.4241116897517008
850,paraphrased,1,0.1,1.716763949986995
851,mixed_text,1,0.1,2.233257472946557
852,human_baseline,0,0.1,0.9254568331759864
853,original_ai,1,0.1,1.6961820524448703
854,translated,1,0.1,1.6674837281204808
855,substituted,1,0.1,2.0316069264589065
856,paraphrased,1,0.1,1.5454885227580366
857,mixed_text,1,0.1,1.3331752814885056
858,human_baseline,0,0.1,1.2061062539371763
859,original_ai,1,0.1,1.5733398940962895
860,translated,1,0.1,1.4259292847297558
861,substituted,1,0.1,1.4613420857779045
862,paraphrased,1,0.1,1.2940541074983118
863,mixed_text,1,0.1,1.4490217095327926
864,human_baseline,0,0.1,1.1790204458513822
865,original_ai,1,0.1,1.9637225046642457
866,translated,1,0.1,1.8675220366667065
867,substituted,1,0.1,2.666117840128024
868,paraphrased,1,0.1,1.1430764915783116
869,mixed_text,1,0.1,1.8365021437921183
870,human_baseline,0,0.1,1.0238796225361972
871,original_ai,1,0.1,2.085989083820047
872,translated,1,0.1,1.9363293252499936
873,substituted,1,0.1,1.825819712180813
874,paraphrased,1,0.1,2.052874017275457
875,mixed_text,1,0.1,2.069816135009978
876,human_baseline,0,0.1,0.8887636000571365
877,original_ai,1,0.1,1.5473562787883997
878,translated,1,0.1,1.763567999698752
879,substituted,1,0.1,1.480129483653869
880,paraphrased,1,0.1,0.8540718165896233
881,mixed_text,1,0.1,1.8905362031061823
882,human_baseline,0,0.1,0.8151924200017724
883,original_ai,1,0.1,3.0984232986336
884,translated,1,0.1,2.601156528940006
885,substituted,1,0.1,1.749250787552636
886,paraphrased,1,0.1,2.286790605730812
887,mixed_text,1,0.1,2.5899803068350264
888,human_baseline,0,0.1,1.137965248370569
889,original_ai,1,0.1,1.5423345375367254
890,translated,1,0.1,1.0965251267070677
891,substituted,1,0.1,1.204575251408144
892,paraphrased,1,0.1,1.085297111818316
893,mixed_text,1,0.1,1.0700760202140112
894,human_baseline,0,0.1,0.727062118413726
895,original_ai,1,0.1,2.043885198046975
896,translated,1,0.1,1.8549148381062732
897,substituted,1,0.1,1.6516246631442248
898,paraphrased,1,0.1,1.62362228445133
899,mixed_text,1,0.1,1.649941985410687
900,human_baseline,0,0.1,0.9310578254627722
901,original_ai,1,0.1,2.2419844133556
902,translated,1,0.1,1.976547576352517
903,substituted,1,0.1,1.5032086471017985
904,paraphrased,1,0.1,1.635477899162865
905,mixed_text,1,0.1,2.02490117405382
906,human_baseline,0,0.1,0.972704401977844
907,original_ai,1,0.1,1.44768975435796
908,translated,1,0.1,1.267906613939266
909,substituted,1,0.1,1.60606702934365
910,paraphrased,1,0.1,1.3263362882345653
911,mixed_text,1,0.1,1.1903977643300938
912,human_baseline,0,0.1,0.9540079525534292
913,original_ai,1,0.1,2.2864889125172594
914,translated,1,0.1,2.2912151609620564
915,substituted,1,0.1,1.7119895499486166
916,paraphrased,1,0.1,2.0758683873223704
917,mixed_text,1,0.1,3.2586076710777725
918,human_baseline,0,0.1,0.7848894911067815
919,original_ai,1,0.1,1.239046105431439
920,translated,1,0.1,1.1209171190333096
921,substituted,1,0.1,1.1486865075045656
922,paraphrased,1,0.1,1.1192359576852513
923,mixed_text,1,0.1,1.016841740553545
924,human_baseline,0,0.1,0.7416079217715567
925,original_ai,1,0.1,1.431718791854265
926,translated,1,0.1,1.4726379942102272
927,substituted,1,0.1,1.0481522355915194
928,paraphrased,1,0.1,1.7415560088736544
929,mixed_text,1,0.1,1.6336063051626837
930,human_baseline,0,0.1,0.8757066596896763
931,original_ai,1,0.1,1.6250090811705968
932,translated,1,0.1,1.3061035628232418
933,substituted,1,0.1,1.3446489661587184
934,paraphrased,1,0.1,1.0241195017017517
935,mixed_text,1,0.1,1.5814350766907923
936,human_baseline,0,0.1,0.8931905155871319
937,original_ai,1,0.1,2.2477640331103523
938,translated,1,0.1,1.7036287624279596
939,substituted,1,0.1,1.6141923764156716
940,paraphrased,1,0.1,1.7835571992639525
941,mixed_text,1,0.1,2.17172711650294
942,human_baseline,0,0.1,0.985925485078939
943,original_ai,1,0.1,2.1602486608274747
944,translated,1,0.1,1.476401270389157
945,substituted,1,0.1,1.2995850586791131
946,paraphrased,1,0.1,1.1130324230849675
947,mixed_text,1,0.1,3.0896970118671296
948,human_baseline,0,0.1,0.7351222006605038
949,original_ai,1,0.1,1.5276817445245234
950,translated,1,0.1,1.748115731581744
951,substituted,1,0.1,1.6299180581519512
952,paraphrased,1,0.1,1.0896911169394898
953,mixed_text,1,0.1,1.6852450595220727
954,human_baseline,0,0.1,0.9209758618776062
955,original_ai,1,0.1,3.5391311853081917
956,translated,1,0.1,2.90959817422152
957,substituted,1,0.1,2.431347258546048
958,paraphrased,1,0.1,1.7578058909123044
959,mixed_text,1,0.1,3.197340444228795
960,human_baseline,0,0.1,0.9567852956880598
961,original_ai,1,0.1,2.6731220733974226
962,translated,1,0.1,1.9782957349154875
963,substituted,1,0.1,1.8708968691610235
964,paraphrased,1,0.1,2.532858569557233
965,mixed_text,1,0.1,1.456026728271252
966,human_baseline,0,0.1,1.2174157990949273
967,original_ai,1,0.1,2.4445785675443656
968,translated,1,0.1,2.0471772430049837
969,substituted,1,0.1,1.728812661926336
970,paraphrased,1,0.1,1.874644191487265
971,mixed_text,1,0.1,1.8943930335297143
972,human_baseline,0,0.1,0.9885534619129094
973,original_ai,1,0.1,1.13154730646404
974,translated,1,0.1,1.3061144731596304
975,substituted,1,0.1,0.9529518371008792
976,paraphrased,1,0.1,1.0583500063889426
977,mixed_text,1,0.1,1.2832005754600069
978,human_baseline,0,0.1,0.7907580783473225
979,original_ai,1,0.1,1.3431645762751776
980,translated,1,0.1,1.3267324998663677
981,substituted,1,0.1,1.3555900159820444
982,paraphrased,1,0.1,1.7406734703611395
983,mixed_text,1,0.1,1.215416041711234
984,human_baseline,0,0.1,1.0274032836497526
985,original_ai,1,0.1,1.808466457724441
986,translated,1,0.1,1.7118756320572537
987,substituted,1,0.1,2.304330237023813
988,paraphrased,1,0.1,1.473980767682472
989,mixed_text,1,0.1,1.939842493357765
990,human_baseline,0,0.1,0.898272457010146
991,original_ai,1,0.1,2.645026291130605
992,translated,1,0.1,2.6802444781680443
993,substituted,1,0.1,1.8000782734558376
994,paraphrased,1,0.1,1.745244943701577
995,mixed_text,1,0.1,1.465242539526635
996,human_baseline,0,0.1,1.4209049685223991
997,original_ai,1,0.1,1.640584697516155
998,translated,1,0.1,1.2500813126020631
999,substituted,1,0.1,1.3164803858211562
1000,paraphrased,1,0.1,0.9046153409823317
1001,mixed_text,1,0.1,1.342408734259808
1002,human_baseline,0,0.1,0.7489499877668332
1003,original_ai,1,0.1,1.3842156783563966
1004,translated,1,0.1,1.29708723582441
1005,substituted,1,0.1,1.273089656850721
1006,paraphrased,1,0.1,1.0781150081959836
1007,mixed_text,1,0.1,1.5071428503704405
1008,human_baseline,0,0.1,0.7439932253120107
1009,original_ai,1,0.1,1.306785025366869
1010,translated,1,0.1,1.263422651391631
1011,substituted,1,0.1,1.2548007747784191
1012,paraphrased,1,0.1,1.422938992484081
1013,mixed_text,1,0.1,1.0496243419248936
1014,human_baseline,0,0.1,1.0528256965839
1015,original_ai,1,0.1,2.184007174964177
1016,translated,1,0.1,2.2282905933991177
1017,substituted,1,0.1,2.2212842215809974
1018,paraphrased,1,0.1,1.8243785205991148
1019,mixed_text,1,0.1,1.7699994672603314
1020,human_baseline,0,0.1,0.8665313705431522
1021,original_ai,1,0.1,2.8676509243089825
1022,translated,1,0.1,1.548074508334158
1023,substituted,1,0.1,2.526242015935671
1024,paraphrased,1,0.1,1.7073204739136356
1025,mixed_text,1,0.1,3.0061121157743065
1026,human_baseline,0,0.1,0.9364162993079648
1027,original_ai,1,0.1,1.5791528751494417
1028,translated,1,0.1,1.357475954922165
1029,substituted,1,0.1,1.6113091181904828
1030,paraphrased,1,0.1,0.9392938280345136
1031,mixed_text,1,0.1,1.5842593149720547
1032,human_baseline,0,0.1,0.8350197657468987
1033,original_ai,1,0.1,2.211076381316859
1034,translated,1,0.1,2.202122650153206
1035,substituted,1,0.1,2.161073025345573
1036,paraphrased,1,0.1,1.951990192919864
1037,mixed_text,1,0.1,1.521213825042062
1038,human_baseline,0,0.1,0.9211936925047042
1039,original_ai,1,0.1,1.9663544226840577
1040,translated,1,0.1,2.2652405176973214
1041,substituted,1,0.1,1.8481102383022616
1042,paraphrased,1,0.1,0.7296109405953228
1043,mixed_text,1,0.1,1.534133579768984
1044,human_baseline,0,0.1,0.9730991635995512
1045,original_ai,1,0.1,2.3777392976145784
1046,translated,1,0.1,2.0389590710373926
1047,substituted,1,0.1,2.13798285775283
1048,paraphrased,1,0.1,1.8281814113602624
1049,mixed_text,1,0.1,1.775135433617223
1050,human_baseline,0,0.1,1.2317336034853883
1051,original_ai,1,0.1,1.1761693847650485
1052,translated,1,0.1,1.1939698910054288
1053,substituted,1,0.1,1.0526463113462523
1054,paraphrased,1,0.1,1.0468118294212276
1055,mixed_text,1,0.1,1.3148599415609692
1056,human_baseline,0,0.1,1.148543946238363
1057,original_ai,1,0.1,1.7281055813096926
1058,translated,1,0.1,1.6171005278305228
1059,substituted,1,0.1,1.3929306487052606
1060,paraphrased,1,0.1,1.4508974434117594
1061,mixed_text,1,0.1,1.8247231874040857
1062,human_baseline,0,0.1,0.8834495414049283
1063,original_ai,1,0.1,1.992333135206264
1064,translated,1,0.1,1.6368847204019006
1065,substituted,1,0.1,1.3156044729112553
1066,paraphrased,1,0.1,1.6922395016434588
1067,mixed_text,1,0.1,2.037806968564483
1068,human_baseline,0,0.1,0.7368006266881523
1069,original_ai,1,0.1,1.5002101323469978
1070,translated,1,0.1,1.672483811546288
1071,substituted,1,0.1,1.2854527614453866
1072,paraphrased,1,0.1,1.1394615623157849
1073,mixed_text,1,0.1,1.1688336509137591
1074,human_baseline,0,0.1,0.8939464441309203
1075,original_ai,1,0.1,1.9266107292926968
1076,translated,1,0.1,1.6761216510856929
1077,substituted,1,0.1,1.346687502269456
1078,paraphrased,1,0.1,1.4700367330272364
1079,mixed_text,1,0.1,1.3729425296878512
1080,human_baseline,0,0.1,0.949393559464523
1081,original_ai,1,0.1,1.0931313042624098
1082,translated,1,0.1,1.004663995600126
1083,substituted,1,0.1,1.0696881116951025
1084,paraphrased,1,0.1,1.0174483587656689
1085,mixed_text,1,0.1,1.0628490270159867
1086,human_baseline,0,0.1,1.1241799471658136
1087,original_ai,1,0.1,1.961927393943981
1088,translated,1,0.1,1.8905905263724767
1089,substituted,1,0.1,1.6176349553952305
1090,paraphrased,1,0.1,1.554463471480552
1091,mixed_text,1,0.1,2.0505558862836586
1092,human_baseline,0,0.1,1.1374002123684035
1093,original_ai,1,0.1,1.873315988100244
1094,translated,1,0.1,1.8253850183183176
1095,substituted,1,0.1,1.548558049156626
1096,paraphrased,1,0.1,0.8083355069699608
1097,mixed_text,1,0.1,1.62567350875278
1098,human_baseline,0,0.1,0.9668997233980592
1099,original_ai,1,0.1,1.764743382323749
1100,translated,1,0.1,1.7796035887438486
1101,substituted,1,0.1,1.703903700069967
1102,paraphrased,1,0.1,1.555286346932405
